RankXc	ScanNum	ChargeState	MultiProteinID	Reference	
1	10219	1	62	isotig16444
1	10219	1	63	isotig16482
1	10219	1	64	isotig16573
1	10219	1	65	isotig16628
1	10219	1	66	isotig18132
1	10219	1	67	isotig18422
1	10219	1	68	isotig18443
1	10219	1	69	isotig18443
1	10219	1	7	isotig00935
1	10219	1	70	isotig18853
1	10219	1	71	isotig19051
1	10219	1	72	isotig19155
1	10219	1	73	isotig19322
1	10219	1	74	isotig19736
1	10219	1	75	isotig19763
1	10219	1	76	isotig19772
1	10219	1	8	isotig01216
1	10219	1	9	isotig01217
1	10202	1	1	isotig01019
1	10202	1	10	isotig13329
1	10202	1	11	isotig13731
1	10202	1	12	isotig13991
1	10202	1	13	isotig15011
1	10202	1	14	isotig16398
1	10202	1	15	isotig18314
1	10202	1	16	isotig20258
1	10202	1	2	isotig01020
1	10202	1	3	isotig01021
1	10202	1	4	isotig01022
1	10202	1	5	isotig02745
1	10202	1	6	isotig02746
1	10202	1	7	isotig06266
1	10202	1	8	isotig08136
1	10202	1	9	isotig10026
1	10098	1	1	isotig04339
1	10098	1	2	isotig15424
1	10226	1	1	contig05422
1	10226	1	10	isotig01718
1	10226	1	100	isotig09415
1	10226	1	11	isotig01719
1	10226	1	12	isotig01720
1	10226	1	13	isotig01948
1	10226	1	14	isotig01949
1	10226	1	15	isotig02066
1	10226	1	16	isotig02067
1	10226	1	17	isotig02161
1	10226	1	18	isotig02162
1	10226	1	19	isotig02163
1	10226	1	2	contig05614
1	10226	1	20	isotig02164
1	10226	1	21	isotig02874
1	10226	1	22	isotig02883
1	10226	1	23	isotig02884
1	10226	1	24	isotig02919
1	10226	1	25	isotig02920
1	10226	1	26	isotig03015
1	10226	1	27	isotig03124
1	10226	1	28	isotig03131
1	10226	1	29	isotig03132
1	10226	1	3	isotig00563
1	10226	1	30	isotig03185
1	10226	1	31	isotig03360
1	10226	1	32	isotig03361
1	10226	1	33	isotig03385
1	10226	1	34	isotig03696
1	10226	1	35	isotig03697
1	10226	1	36	isotig03917
1	10226	1	37	isotig03918
1	10226	1	38	isotig04080
1	10226	1	39	isotig04081
1	10226	1	4	isotig00563
1	10226	1	40	isotig04387
1	10226	1	41	isotig04493
1	10226	1	42	isotig04494
1	10226	1	43	isotig04586
1	10226	1	44	isotig04587
1	10226	1	45	isotig04637
1	10226	1	46	isotig04638
1	10226	1	47	isotig04764
1	10226	1	48	isotig04765
1	10226	1	49	isotig04781
1	10226	1	5	isotig00566
1	10226	1	50	isotig04923
1	10226	1	51	isotig04924
1	10226	1	52	isotig05239
1	10226	1	53	isotig05355
1	10226	1	54	isotig05356
1	10226	1	55	isotig05384
1	10226	1	56	isotig05554
1	10226	1	57	isotig05604
1	10226	1	58	isotig05605
1	10226	1	59	isotig05678
1	10226	1	6	isotig00566
1	10226	1	60	isotig05678
1	10226	1	61	isotig05888
1	10226	1	62	isotig06111
1	10226	1	63	isotig06112
1	10226	1	64	isotig06120
1	10226	1	65	isotig06400
1	10226	1	66	isotig06525
1	10226	1	67	isotig06591
1	10226	1	68	isotig06657
1	10226	1	69	isotig06697
1	10226	1	7	isotig01357
1	10226	1	70	isotig06703
1	10226	1	71	isotig06927
1	10226	1	72	isotig07129
1	10226	1	73	isotig07152
1	10226	1	74	isotig07175
1	10226	1	75	isotig07196
1	10226	1	76	isotig07207
1	10226	1	77	isotig07302
1	10226	1	78	isotig07322
1	10226	1	79	isotig07378
1	10226	1	8	isotig01362
1	10226	1	80	isotig07404
1	10226	1	81	isotig07444
1	10226	1	82	isotig07474
1	10226	1	83	isotig07512
1	10226	1	84	isotig07792
1	10226	1	85	isotig07841
1	10226	1	86	isotig08561
1	10226	1	87	isotig08609
1	10226	1	88	isotig08643
1	10226	1	89	isotig08689
1	10226	1	9	isotig01717
1	10226	1	90	isotig08762
1	10226	1	91	isotig08812
1	10226	1	92	isotig08889
1	10226	1	93	isotig08955
1	10226	1	94	isotig08968
1	10226	1	95	isotig08978
1	10226	1	96	isotig09122
1	10226	1	97	isotig09154
1	10226	1	98	isotig09212
1	10226	1	99	isotig09224
1	10425	1	1	isotig01384
1	10425	1	2	isotig01385
1	10513	3	1	isotig02734
1	10513	3	2	isotig02737
1	3200	1	1	contig19160
1	3200	1	10	isotig05106
1	3200	1	11	isotig07824
1	3200	1	12	isotig08302
1	3200	1	13	isotig09838
1	3200	1	14	isotig09853
1	3200	1	15	isotig10142
1	3200	1	16	isotig11187
1	3200	1	17	isotig11451
1	3200	1	18	isotig12485
1	3200	1	19	isotig13131
1	3200	1	2	contig18233
1	3200	1	20	isotig13702
1	3200	1	21	isotig14237
1	3200	1	22	isotig15600
1	3200	1	23	isotig15896
1	3200	1	24	isotig16229
1	3200	1	25	isotig16616
1	3200	1	26	isotig16946
1	3200	1	27	isotig17444
1	3200	1	28	isotig18060
1	3200	1	29	isotig18215
1	3200	1	3	contig08892
1	3200	1	30	isotig18421
1	3200	1	31	isotig18847
1	3200	1	32	isotig20072
1	3200	1	4	isotig02143
1	3200	1	5	isotig02313
1	3200	1	6	isotig02315
1	3200	1	7	isotig03203
1	3200	1	8	isotig04663
1	3200	1	9	isotig05105
1	3201	1	1	isotig02852
1	3201	1	10	isotig05650
1	3201	1	11	isotig06067
1	3201	1	12	isotig06068
1	3201	1	13	isotig06260
1	3201	1	14	isotig06779
1	3201	1	15	isotig07085
1	3201	1	16	isotig07721
1	3201	1	17	isotig07903
1	3201	1	18	isotig09373
1	3201	1	19	isotig10069
1	3201	1	2	isotig02853
1	3201	1	20	isotig10588
1	3201	1	21	isotig11494
1	3201	1	22	isotig12463
1	3201	1	23	isotig12522
1	3201	1	24	isotig12606
1	3201	1	25	isotig13244
1	3201	1	26	isotig13408
1	3201	1	27	isotig14119
1	3201	1	28	isotig14245
1	3201	1	29	isotig15177
1	3201	1	3	isotig02854
1	3201	1	30	isotig15396
1	3201	1	31	isotig15686
1	3201	1	32	isotig15857
1	3201	1	33	isotig15902
1	3201	1	34	isotig16365
1	3201	1	35	isotig16477
1	3201	1	36	isotig16640
1	3201	1	37	isotig17061
1	3201	1	38	isotig17083
1	3201	1	39	isotig17120
1	3201	1	4	isotig02951
1	3201	1	40	isotig17228
1	3201	1	41	isotig17676
1	3201	1	42	isotig17734
1	3201	1	43	isotig19083
1	3201	1	44	isotig19375
1	3201	1	45	isotig20154
1	3201	1	5	isotig04869
1	3201	1	6	isotig04870
1	3201	1	7	isotig05395
1	3201	1	8	isotig05617
1	3201	1	9	isotig05618
1	3209	1	1	isotig03623
1	3209	1	2	isotig03624
1	3228	1	1	isotig05989
1	3228	1	2	isotig05990
1	3227	1	1	isotig05389
1	3227	1	2	isotig05390
1	3235	1	1	isotig02107
1	3235	1	2	isotig02108
1	3235	1	3	isotig02110
1	3235	1	4	isotig02112
1	3248	1	1	isotig01358
1	3248	1	2	isotig01359
1	3248	1	3	isotig01362
1	3295	1	1	isotig04935
1	3295	1	2	isotig04936
1	3301	1	1	isotig02466
1	3301	1	2	isotig02467
1	3305	1	1	isotig06198
1	3305	1	2	isotig06199
1	3330	1	1	contig25239
1	3330	1	10	isotig02402
1	3330	1	100	isotig14436
1	3330	1	11	isotig02731
1	3330	1	12	isotig02732
1	3330	1	13	isotig02733
1	3330	1	14	isotig02786
1	3330	1	15	isotig03230
1	3330	1	16	isotig03231
1	3330	1	17	isotig03251
1	3330	1	18	isotig03252
1	3330	1	19	isotig04190
1	3330	1	2	isotig00234
1	3330	1	20	isotig04379
1	3330	1	21	isotig04380
1	3330	1	22	isotig04380
1	3330	1	23	isotig04387
1	3330	1	24	isotig04401
1	3330	1	25	isotig04707
1	3330	1	26	isotig04899
1	3330	1	27	isotig05201
1	3330	1	28	isotig05202
1	3330	1	29	isotig05402
1	3330	1	3	isotig01420
1	3330	1	30	isotig05403
1	3330	1	31	isotig05495
1	3330	1	32	isotig05510
1	3330	1	33	isotig05511
1	3330	1	34	isotig05648
1	3330	1	35	isotig05649
1	3330	1	36	isotig06373
1	3330	1	37	isotig06492
1	3330	1	38	isotig06529
1	3330	1	39	isotig06530
1	3330	1	4	isotig01421
1	3330	1	40	isotig06541
1	3330	1	41	isotig06598
1	3330	1	42	isotig06732
1	3330	1	43	isotig06851
1	3330	1	44	isotig07031
1	3330	1	45	isotig07182
1	3330	1	46	isotig07277
1	3330	1	47	isotig07328
1	3330	1	48	isotig07629
1	3330	1	49	isotig07752
1	3330	1	5	isotig02263
1	3330	1	50	isotig07790
1	3330	1	51	isotig08147
1	3330	1	52	isotig08152
1	3330	1	53	isotig08245
1	3330	1	54	isotig08300
1	3330	1	55	isotig08444
1	3330	1	56	isotig08554
1	3330	1	57	isotig08640
1	3330	1	58	isotig08737
1	3330	1	59	isotig08803
1	3330	1	6	isotig02265
1	3330	1	60	isotig08811
1	3330	1	61	isotig08914
1	3330	1	62	isotig09002
1	3330	1	63	isotig09236
1	3330	1	64	isotig09475
1	3330	1	65	isotig09668
1	3330	1	66	isotig09676
1	3330	1	67	isotig09676
1	3330	1	68	isotig09749
1	3330	1	69	isotig09787
1	3330	1	7	isotig02282
1	3330	1	70	isotig09903
1	3330	1	71	isotig10028
1	3330	1	72	isotig10844
1	3330	1	73	isotig11011
1	3330	1	74	isotig11231
1	3330	1	75	isotig11282
1	3330	1	76	isotig11368
1	3330	1	77	isotig11703
1	3330	1	78	isotig11947
1	3330	1	79	isotig11977
1	3330	1	8	isotig02284
1	3330	1	80	isotig12168
1	3330	1	81	isotig12338
1	3330	1	82	isotig12395
1	3330	1	83	isotig12486
1	3330	1	84	isotig12549
1	3330	1	85	isotig12558
1	3330	1	86	isotig12789
1	3330	1	87	isotig12933
1	3330	1	88	isotig12981
1	3330	1	89	isotig13131
1	3330	1	9	isotig02401
1	3330	1	90	isotig13345
1	3330	1	91	isotig13480
1	3330	1	92	isotig13588
1	3330	1	93	isotig13617
1	3330	1	94	isotig13805
1	3330	1	95	isotig13810
1	3330	1	96	isotig13822
1	3330	1	97	isotig13884
1	3330	1	98	isotig14151
1	3330	1	99	isotig14340
1	3335	1	1	contig07146
1	3335	1	10	isotig01489
1	3335	1	11	isotig02375
1	3335	1	12	isotig02376
1	3335	1	13	isotig02377
1	3335	1	14	isotig02378
1	3335	1	15	isotig02475
1	3335	1	16	isotig02476
1	3335	1	17	isotig02482
1	3335	1	18	isotig02483
1	3335	1	19	isotig02765
1	3335	1	2	isotig01402
1	3335	1	20	isotig03347
1	3335	1	21	isotig03587
1	3335	1	22	isotig03641
1	3335	1	23	isotig03642
1	3335	1	24	isotig03864
1	3335	1	25	isotig04120
1	3335	1	26	isotig04121
1	3335	1	27	isotig04373
1	3335	1	28	isotig04374
1	3335	1	29	isotig04498
1	3335	1	3	isotig01403
1	3335	1	30	isotig04664
1	3335	1	31	isotig04665
1	3335	1	32	isotig04810
1	3335	1	33	isotig04811
1	3335	1	34	isotig05215
1	3335	1	35	isotig05216
1	3335	1	36	isotig05612
1	3335	1	37	isotig05661
1	3335	1	38	isotig05666
1	3335	1	39	isotig05667
1	3335	1	4	isotig01407
1	3335	1	40	isotig06452
1	3335	1	41	isotig06872
1	3335	1	42	isotig07163
1	3335	1	43	isotig07200
1	3335	1	44	isotig07229
1	3335	1	45	isotig07241
1	3335	1	46	isotig07429
1	3335	1	47	isotig07464
1	3335	1	48	isotig07753
1	3335	1	49	isotig07850
1	3335	1	5	isotig01408
1	3335	1	50	isotig08629
1	3335	1	51	isotig09282
1	3335	1	52	isotig09576
1	3335	1	53	isotig09637
1	3335	1	54	isotig10038
1	3335	1	55	isotig11348
1	3335	1	56	isotig11505
1	3335	1	57	isotig12210
1	3335	1	58	isotig12214
1	3335	1	59	isotig12522
1	3335	1	6	isotig01410
1	3335	1	60	isotig12747
1	3335	1	61	isotig12888
1	3335	1	62	isotig12925
1	3335	1	63	isotig13067
1	3335	1	64	isotig13122
1	3335	1	65	isotig13473
1	3335	1	66	isotig15220
1	3335	1	67	isotig15415
1	3335	1	68	isotig15596
1	3335	1	69	isotig15888
1	3335	1	7	isotig01442
1	3335	1	70	isotig16096
1	3335	1	71	isotig16210
1	3335	1	72	isotig16210
1	3335	1	73	isotig16524
1	3335	1	74	isotig16964
1	3335	1	75	isotig16980
1	3335	1	76	isotig17042
1	3335	1	77	isotig17061
1	3335	1	78	isotig17261
1	3335	1	79	isotig17643
1	3335	1	8	isotig01443
1	3335	1	80	isotig17697
1	3335	1	81	isotig17936
1	3335	1	82	isotig18182
1	3335	1	83	isotig18240
1	3335	1	84	isotig18245
1	3335	1	85	isotig18575
1	3335	1	86	isotig18650
1	3335	1	87	isotig18651
1	3335	1	88	isotig19212
1	3335	1	89	isotig19381
1	3335	1	9	isotig01488
1	3335	1	90	isotig19542
1	3335	1	91	isotig19625
1	3335	1	92	isotig20116
1	3335	1	93	isotig20175
1	3335	1	94	isotig20287
1	3335	1	95	isotig20368
1	3335	1	96	isotig20374
1	3331	1	1	isotig01682
1	3331	1	10	isotig03788
1	3331	1	11	isotig03797
1	3331	1	12	isotig03836
1	3331	1	13	isotig03837
1	3331	1	14	isotig04413
1	3331	1	15	isotig04812
1	3331	1	16	isotig04813
1	3331	1	17	isotig05519
1	3331	1	18	isotig06216
1	3331	1	19	isotig06355
1	3331	1	2	isotig01683
1	3331	1	20	isotig06467
1	3331	1	21	isotig06491
1	3331	1	22	isotig06563
1	3331	1	23	isotig06806
1	3331	1	24	isotig07204
1	3331	1	25	isotig08043
1	3331	1	26	isotig08229
1	3331	1	27	isotig08844
1	3331	1	28	isotig08957
1	3331	1	29	isotig09972
1	3331	1	3	isotig01942
1	3331	1	30	isotig11349
1	3331	1	31	isotig11809
1	3331	1	32	isotig12105
1	3331	1	33	isotig12440
1	3331	1	34	isotig12520
1	3331	1	35	isotig12846
1	3331	1	36	isotig13179
1	3331	1	37	isotig13941
1	3331	1	38	isotig14393
1	3331	1	39	isotig14548
1	3331	1	4	isotig01943
1	3331	1	40	isotig14986
1	3331	1	41	isotig15353
1	3331	1	42	isotig15575
1	3331	1	43	isotig16114
1	3331	1	44	isotig16360
1	3331	1	45	isotig16601
1	3331	1	46	isotig16986
1	3331	1	47	isotig17318
1	3331	1	48	isotig17888
1	3331	1	49	isotig18326
1	3331	1	5	isotig02611
1	3331	1	50	isotig18458
1	3331	1	51	isotig18993
1	3331	1	52	isotig19482
1	3331	1	53	isotig19488
1	3331	1	54	isotig20058
1	3331	1	55	isotig20273
1	3331	1	56	isotig20363
1	3331	1	6	isotig02612
1	3331	1	7	isotig03323
1	3331	1	8	isotig03328
1	3331	1	9	isotig03787
1	3336	1	1	isotig17693
1	3336	1	2	isotig18038
1	3339	1	1	isotig01987
1	3339	1	2	isotig01988
1	3339	1	3	isotig01989
1	3339	1	4	isotig01990
1	3339	1	5	isotig01991
1	3339	1	6	isotig01992
1	3348	1	1	isotig00717
1	3348	1	10	isotig00726
1	3348	1	11	isotig00727
1	3348	1	12	isotig00728
1	3348	1	13	isotig00729
1	3348	1	14	isotig00730
1	3348	1	15	isotig00731
1	3348	1	16	isotig00732
1	3348	1	17	isotig00733
1	3348	1	18	isotig00734
1	3348	1	19	isotig00735
1	3348	1	2	isotig00718
1	3348	1	20	isotig00736
1	3348	1	21	isotig00737
1	3348	1	22	isotig00738
1	3348	1	23	isotig00739
1	3348	1	24	isotig00740
1	3348	1	25	isotig00741
1	3348	1	26	isotig00742
1	3348	1	27	isotig00743
1	3348	1	28	isotig00744
1	3348	1	29	isotig00745
1	3348	1	3	isotig00719
1	3348	1	30	isotig00746
1	3348	1	31	isotig00747
1	3348	1	32	isotig00748
1	3348	1	33	isotig00749
1	3348	1	34	isotig00750
1	3348	1	35	isotig00751
1	3348	1	36	isotig00752
1	3348	1	4	isotig00720
1	3348	1	5	isotig00721
1	3348	1	6	isotig00722
1	3348	1	7	isotig00723
1	3348	1	8	isotig00724
1	3348	1	9	isotig00725
1	3375	1	1	isotig03434
1	3375	1	2	isotig03435
1	3422	1	1	isotig02659
1	3422	1	2	isotig02660
1	3422	1	3	isotig02661
1	3421	1	1	isotig00229
1	3421	1	2	isotig00234
1	3421	1	3	isotig00235
1	3427	1	1	isotig06160
1	3427	1	2	isotig06161
1	3428	1	1	isotig02271
1	3428	1	2	isotig02272
1	3428	1	3	isotig02273
1	3428	1	4	isotig02274
1	3452	1	1	isotig04947
1	3452	1	2	isotig04948
1	3463	1	1	isotig00469
1	3463	1	2	isotig00471
1	3463	1	3	contig01494
1	3463	1	4	isotig02394
1	3477	1	1	isotig04668
1	3477	1	2	isotig04669
1	3476	1	1	isotig06135
1	3476	1	2	isotig06136
1	3485	1	1	isotig01834
1	3485	1	2	isotig01835
1	3485	1	3	isotig01836
1	3485	1	4	isotig01837
1	3487	1	1	isotig01265
1	3487	1	10	isotig01274
1	3487	1	11	isotig01275
1	3487	1	12	isotig01276
1	3487	1	13	isotig01277
1	3487	1	14	isotig01278
1	3487	1	15	isotig01279
1	3487	1	16	isotig01280
1	3487	1	2	isotig01266
1	3487	1	3	isotig01267
1	3487	1	4	isotig01268
1	3487	1	5	isotig01269
1	3487	1	6	isotig01270
1	3487	1	7	isotig01271
1	3487	1	8	isotig01272
1	3487	1	9	isotig01273
1	3493	1	1	isotig04965
1	3493	1	2	isotig04966
1	3506	1	1	isotig04773
1	3506	1	2	isotig04774
1	3530	1	1	isotig01221
1	3530	1	2	isotig01223
1	3530	1	3	isotig01225
1	3530	1	4	isotig01227
1	3554	1	1	isotig04114
1	3554	1	2	isotig04115
1	3570	1	1	isotig04586
1	3570	1	2	isotig04587
1	3573	1	1	isotig04350
1	3573	1	2	isotig04351
1	3576	1	1	isotig03649
1	3576	1	2	isotig03650
1	3587	1	1	isotig04225
1	3587	1	2	isotig04226
1	3591	1	1	isotig05920
1	3591	1	2	isotig05921
1	3603	1	1	isotig04208
1	3603	1	2	isotig04209
1	3596	3	1	isotig03331
1	3596	3	2	isotig03332
1	3614	1	1	isotig01806
1	3614	1	2	isotig01807
1	3614	1	3	isotig01808
1	3614	1	4	isotig01809
1	3614	1	5	isotig01810
1	3614	1	6	isotig01811
1	3614	1	7	isotig01812
1	3624	1	1	contig15980
1	3624	1	2	isotig10044
1	3635	1	1	isotig02239
1	3635	1	2	isotig02240
1	3635	1	3	isotig02241
1	3635	1	4	isotig02242
1	3637	1	1	isotig05577
1	3637	1	2	isotig05578
1	3685	1	1	isotig04297
1	3685	1	2	isotig04298
1	3685	1	3	isotig05315
1	3685	1	4	isotig05316
1	3685	1	5	isotig17904
1	3691	1	1	isotig04420
1	3691	1	2	isotig04421
1	3703	1	1	isotig01470
1	3703	1	2	isotig01473
1	3737	1	1	isotig00165
1	3737	1	2	isotig00166
1	3737	1	3	isotig00174
1	3737	1	4	isotig00196
1	3773	1	1	isotig00975
1	3773	1	2	isotig00976
1	3773	1	3	isotig00977
1	3773	1	4	isotig00981
1	3773	1	5	isotig00982
1	3773	1	6	isotig00983
1	3773	1	7	isotig00984
1	3777	1	1	isotig10613
1	3777	1	2	isotig12814
1	3782	1	1	isotig04263
1	3782	1	2	isotig11743
1	3782	1	3	isotig13341
1	3782	1	4	isotig13691
1	3782	1	5	isotig18099
1	3824	1	1	isotig03131
1	3824	1	2	isotig03132
1	3825	1	1	isotig13755
1	3825	1	2	isotig17251
1	3825	1	3	isotig17557
1	3825	1	4	isotig19929
1	3831	1	1	isotig11637
1	3831	1	2	isotig15786
1	3874	1	1	isotig02838
1	3874	1	2	isotig02839
1	3901	1	1	isotig02115
1	3901	1	2	isotig08591
1	3901	1	3	isotig11638
1	3901	1	4	isotig20273
1	3901	1	5	isotig20415
1	3910	1	1	isotig02156
1	3910	1	2	isotig02157
1	3910	1	3	isotig02158
1	3910	1	4	isotig02159
1	3915	1	1	isotig04935
1	3915	1	2	isotig04936
1	3929	1	1	isotig07170
1	3929	1	2	isotig18514
1	3930	1	1	isotig01714
1	3930	1	2	isotig01716
1	3939	1	1	isotig04214
1	3939	1	2	isotig17496
1	3942	1	1	isotig06074
1	3942	1	2	isotig06075
1	3942	1	3	isotig09792
1	3959	1	1	isotig08782
1	3959	1	2	isotig16146
1	3965	1	1	isotig04263
1	3965	1	2	isotig08947
1	3992	1	1	isotig06135
1	3992	1	2	isotig06136
1	4011	1	1	isotig06010
1	4011	1	2	isotig06011
1	4064	1	1	isotig20321
1	4064	1	2	isotig20371
1	4066	1	1	isotig07443
1	4066	1	2	isotig11939
1	4091	1	1	isotig03516
1	4091	1	2	isotig03517
1	4097	1	1	isotig18501
1	4097	1	2	isotig18501
1	4111	1	1	contig00764
1	4111	1	2	isotig08064
1	4111	1	3	isotig09691
1	4111	1	4	isotig10130
1	4111	1	5	isotig11986
1	4111	1	6	isotig18079
1	4111	1	7	isotig18455
1	4095	1	1	isotig01682
1	4095	1	2	isotig01683
1	4126	1	1	isotig12364
1	4126	1	2	isotig13540
1	4129	1	1	isotig08102
1	4129	1	2	isotig16625
1	4129	1	3	isotig18302
1	4150	1	1	isotig06032
1	4150	1	2	isotig06033
1	4157	1	1	isotig03645
1	4157	1	2	isotig19881
1	4174	1	1	isotig04392
1	4174	1	2	isotig04393
1	4181	1	1	isotig02728
1	4181	1	2	isotig02729
1	4181	1	3	isotig02730
1	4181	1	4	isotig15072
1	4184	1	1	isotig01182
1	4184	1	2	isotig01186
1	4192	1	1	isotig16959
1	4192	1	2	isotig17463
1	4206	1	1	isotig04438
1	4206	1	2	isotig04439
1	4222	1	1	isotig01417
1	4222	1	2	isotig01419
1	4242	1	1	isotig04392
1	4242	1	2	isotig04393
1	4179	1	1	isotig03673
1	4179	1	2	isotig03674
1	4248	1	1	isotig06078
1	4248	1	2	isotig06079
1	4248	1	3	isotig16274
1	4258	1	1	isotig13401
1	4258	1	2	isotig18579
1	4254	1	1	isotig05105
1	4254	1	2	isotig05106
1	4264	1	1	isotig01630
1	4264	1	2	isotig01631
1	4264	1	3	isotig07365
1	4264	1	4	isotig09402
1	4264	1	5	isotig12066
1	4259	1	1	contig04965
1	4259	1	10	isotig02178
1	4259	1	11	isotig03511
1	4259	1	12	isotig03685
1	4259	1	13	isotig03686
1	4259	1	14	isotig06275
1	4259	1	15	isotig08548
1	4259	1	16	isotig08678
1	4259	1	17	isotig08745
1	4259	1	18	isotig09735
1	4259	1	19	isotig11916
1	4259	1	2	isotig00572
1	4259	1	20	isotig12213
1	4259	1	21	isotig12255
1	4259	1	22	isotig13562
1	4259	1	23	isotig13652
1	4259	1	24	isotig14409
1	4259	1	25	isotig14425
1	4259	1	26	isotig14921
1	4259	1	27	isotig14999
1	4259	1	28	isotig15273
1	4259	1	29	isotig15606
1	4259	1	3	isotig00573
1	4259	1	30	isotig16172
1	4259	1	31	isotig17499
1	4259	1	32	isotig17716
1	4259	1	33	isotig17761
1	4259	1	34	isotig17830
1	4259	1	35	isotig18739
1	4259	1	36	isotig19603
1	4259	1	37	isotig20157
1	4259	1	4	isotig00574
1	4259	1	5	isotig00802
1	4259	1	6	isotig01312
1	4259	1	7	isotig01314
1	4259	1	8	isotig01815
1	4259	1	9	isotig01816
1	4262	1	1	contig24426
1	4262	1	10	isotig18791
1	4262	1	2	isotig03015
1	4262	1	3	isotig03253
1	4262	1	4	isotig14019
1	4262	1	5	isotig14110
1	4262	1	6	isotig14214
1	4262	1	7	isotig14726
1	4262	1	8	isotig16062
