Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
1	0		1954.92127
2	0		1794.95488
3	0		1632.88344
4	0		2045.09045
5	0		1426.75679
6	0		1592.89255
7	0		1712.95727
8	0		1717.96135
9	0		2026.07091
10	0		1816.00936
11	0		1856.94538
12	0		2393.18369
13	0		1892.96313
14	0		1626.90205
15	0		1765.96135
16	0		1624.84599
17	0		1578.85175
18	0		1379.78842
19	0		1880.09817
20	0		1686.85512
21	0		2574.2542
22	0		1817.9675
23	0		1285.71757
24	0		1312.75362
25	0		2900.4377
26	0		1520.85616
27	0		2263.16295
28	0		1259.70845
29	0		1323.71862
30	0		2241.08536
31	0		2657.32321
32	0		1454.73461
33	0		1220.65127
34	0		1344.70772
35	0		1490.83187
36	0		2385.22622
37	0		2030.02944
38	0		2109.05637
39	0		1444.82487
40	0		2844.32948
41	0		1481.7626
42	0		2224.24998
43	0		1605.86985
44	0		1069.62433
45	0		2389.18138
46	0		1620.83582
47	0		1173.61416
48	0		1481.82011
49	0		1702.84666
50	0		1324.77138
51	0		1752.90456
52	0		2417.30255
53	0		1291.652
54	0		1326.67921
55	0		1203.6975
56	0		1619.82078
57	0		1661.86707
58	0		2769.39722
59	0		2354.16876
60	0		2309.07116
61	0		2695.49073
62	0		1496.74451
63	0		2285.25309
64	0		2457.14961
65	0		1302.64302
66	0		2465.25493
67	0		2005.96387
68	0		1380.76861
69	0		1650.88093
70	0		1644.89083
71	0		1843.93621
72	0		2649.441
73	0		1299.62473
74	1	Plus1Oxy:11	1506.82679
75	0		1021.59198
76	0		1346.77819
77	0		2351.16526
78	0		2616.31238
79	0		2417.27019
80	0		1278.70437
81	0		1276.66223
82	0		2337.30888
83	0		2043.17272
84	0		1343.70192
85	0		2234.25208
86	0		1444.83023
87	0		1825.0672
88	0		1138.69341
89	0		1341.70001
90	0		1774.94643
91	0		1398.70774
92	0		2131.05935
93	0		1141.59918
94	0		1797.91566
95	0		2474.28379
96	0		2045.98883
97	0		2508.36989
98	0		1312.72913
99	0		1283.63318
100	0		2080.16797
101	0		2209.08365
102	0		1743.89031
103	0		1427.73091
104	0		1734.07665
105	0		1785.89098
106	0		2406.22522
107	0		1055.62394
108	0		1245.60764
109	1	Plus1Oxy:20	2344.24595
110	0		1279.66726
111	0		1060.60287
112	0		1189.68185
113	0		2383.11197
114	0		2272.15205
115	0		1406.77686
116	0		1580.82065
117	0		2827.51186
118	0		883.56029
119	0		2350.24325
120	0		1508.84627
121	0		1325.70509
122	0		1333.7461
123	0		1679.94301
124	1	Plus1Oxy:4	2225.07856
125	0		1547.80955
126	0		1918.006
127	0		1381.80024
128	0		1067.57633
129	0		2167.1061
130	0		1297.66256
131	0		1062.62842
132	0		2323.19213
133	0		2177.17782
134	0		1954.9545
135	0		1340.70878
136	0		2569.21261
137	0		1642.94458
138	0		2164.10643
139	0		2237.28161
140	0		2360.10022
141	0		2457.18513
142	0		1321.67782
143	0		1377.70806
144	0		1477.8252
145	0		2144.0571
146	0		2703.30737
147	0		1250.68833
148	0		1642.79502
149	0		1868.05189
150	0		2332.30143
151	0		1221.56788
152	0		870.56504
153	0		1196.70292
154	0		2740.34302
155	0		3024.49013
156	0		1644.85828
157	0		1395.7218
158	0		2560.25968
159	0		2355.31608
160	0		2200.22145
161	0		1881.01412
162	0		2824.35832
163	0		1494.7111
164	0		1786.93269
165	0		1161.59641
166	0		1243.61377
167	0		2047.01623
168	0		1919.01248
169	0		1255.68251
170	0		2260.14619
171	0		1235.70979
172	0		969.59706
173	0		1173.64652
174	0		2136.00236
175	0		1673.92122
176	0		2328.25104
177	0		2259.14691
178	0		2487.34441
179	0		1720.8678
180	1	Plus1Oxy:2	2473.14453
181	0		1295.72371
182	0		1677.0188
183	0		1569.78604
184	0		2273.19894
185	0		1092.57158
186	0		1868.06312
187	0		1943.08391
188	0		1393.71355
189	0		1836.01444
190	0		1072.54134
191	0		1527.84085
192	0		1525.88674
193	0		2349.18646
194	0		1685.98678
195	0		2480.26333
196	0		1424.79278
197	0		1413.80916
198	0		1538.8456
199	0		2196.17892
200	0		1119.62875
201	0		1086.50937
202	0		2139.2336
203	0		1032.47365
204	0		2447.26952
205	0		1181.61925
206	0		1112.59376
207	0		917.55453
208	0		1056.54642
209	0		914.53374
210	0		951.52113
211	0		1063.52977
212	1	Plus1Oxy:1	1736.86271
213	0		1808.88852
214	0		3049.46222
215	0		1070.5661
216	0		2521.27864
217	0		2126.15906
218	2	Plus1Oxy:3,Plus1Oxy:11	1594.83227
219	0		2518.15993
220	0		1473.76089
221	0		1463.75944
222	0		1187.58353
223	0		1238.71685
224	0		1185.5818
225	0		2295.0993
226	0		1333.68771
227	0		1317.73255
228	0		1412.6724
229	0		1804.96822
230	0		1587.74293
231	0		2716.29073
232	0		1983.99141
233	0		1672.9255
234	1	Plus1Oxy:20	2422.25402
235	0		2432.28511
236	0		1344.77647
237	0		2521.36917
238	0		1698.93039
239	1	Plus1Oxy:12	1512.73943
240	0		1196.69889
241	0		1536.80077
242	0		2624.38825
243	0		1169.56174
244	0		1692.85042
245	0		1009.52323
246	0		1223.69855
247	0		1458.81939
248	0		1433.77652
249	0		2326.20303
250	0		1083.52363
251	0		2010.07983
252	0		2045.04417
253	0		1888.90668
254	0		1249.66006
255	0		986.52971
256	0		2589.38733
257	0		1915.11818
258	0		2089.07394
259	0		2292.26292
260	0		1342.70331
261	0		1583.82078
262	1	Plus1Oxy:2	1165.59132
263	0		2469.15595
264	0		2565.23143
265	0		1728.89467
266	0		983.53005
267	0		850.49121
268	0		1076.6454
269	0		897.55078
270	0		1362.67472
271	0		1515.81252
272	0		2345.22007
273	0		928.48785
274	0		1003.5484
275	0		1425.86667
276	0		2682.3652
277	0		1026.61852
278	0		2331.11705
279	0		3026.49251
280	0		865.51334
281	0		2414.29165
282	0		3491.89861
283	0		2151.18395
284	0		2716.40706
285	0		2470.17251
286	0		2798.42867
287	0		2483.3998
288	0		1137.72332
289	0		1957.04205
290	0		1072.55863
291	0		2881.48603
292	0		1417.80407
293	0		971.57633
294	0		1149.59641
295	1	Plus1Oxy:1	2160.05201
296	0		2056.07744
297	0		1065.5818
298	0		1074.59337
299	0		1310.65597
300	0		1021.57085
301	0		2967.4774
302	0		809.44354
303	0		811.56431
304	0		917.49702
305	0		942.5035
306	0		1114.60221
307	0		2468.28128
308	0		2394.27283
309	0		1220.72404
310	0		1176.67268
311	0		1248.75534
312	0		1356.73019
313	0		1075.5484
314	0		1529.83537
315	0		1778.97522
316	0		1152.69783
317	0		2503.24945
318	0		2513.42159
319	0		995.47141
320	0		1232.60902
321	0		1237.65267
322	0		1555.84719
323	0		2572.36818
324	0		1652.86337
325	0		1096.58175
326	0		995.63786
327	0		1976.00495
328	1	Plus1Oxy:17	2473.14453
329	0		915.5
330	0		1009.50931
331	0		918.56504
332	0		2313.248
333	0		1587.8157
334	0		2533.35794
335	0		2088.10097
336	0		1762.93653
337	0		1173.61416
338	0		842.52251
339	0		1487.7673
340	0		1039.65016
341	0		1101.63279
342	0		1396.819
343	0		1973.02707
344	0		1603.847
345	0		1731.03339
346	0		2781.41969
347	0		1719.90557
348	0		1171.6349
349	0		2402.29567
350	0		2750.457
351	0		2102.0544
352	0		980.45378
353	0		1899.02131
354	0		2906.4521
355	0		1770.04026
356	0		1629.94531
357	0		1171.57739
358	0		1143.60763
359	0		2506.26438
360	0		1676.95727
361	0		2059.1061
362	0		1550.76294
363	0		1276.61997
364	0		1670.82382
365	0		1480.81497
366	0		2386.25249
367	0		1090.55209
368	0		2863.46894
369	0		1960.98282
370	1	Plus1Oxy:2	1699.93706
371	0		964.52021
372	0		840.57963
373	0		2131.11349
374	0		769.51736
375	0		2201.15919
376	0		2107.11733
377	0		2127.0968
378	0		1363.77238
379	0		936.55045
380	1	Plus1Oxy:11	2838.45931
381	1	Plus1Oxy:37	3743.71537
382	0		1683.94214
383	0		839.4613
384	0		955.49089
385	0		987.51373
386	0		1620.83332
387	0		1248.63583
388	0		2313.11706
389	0		2001.96196
390	1	Plus1Oxy:9	1677.86199
391	0		1506.77898
392	0		1238.69822
393	0		2500.35108
394	0		2612.25862
395	0		2194.19313
396	0		867.52899
397	0		974.5661
398	0		1440.77965
399	0		2005.07057
400	0		935.54397
401	0		1148.70292
402	0		1192.624
403	0		2769.39472
404	0		2090.20263
405	0		1639.89327
406	0		735.42789
407	0		939.4926
408	0		1238.65597
409	0		814.50244
